Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
11353889260,"May 7, 2024, 2:36:32 PM",Afternoon Ride,Ride,,2616,13.46,148.0,14,false,,,activities/12126445087.fit.gz,,,2616.0,2415.0,13462.6,9.134,5.575,67.0,68.0,-102.4,-75.2,46.6,0.0,,,,,148.0,129.0,,,307.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,,1715090432.0,8.0,6.6,2.6,-1.9,0.55,1021.2,6.7,13.2,333.0,0.0,1715047680.0,1715108096.0,0.875,,,0.0,1.0,0.16,32439.0,2.0,,,,,0.0,5.146,2262.0,,,,,,,,,,,,,,,,,""
11395898853,"May 12, 2024, 4:20:21 PM",Evening Ride,Ride,,5894,22.56,139.0,19,false,,,activities/12169677485.fit.gz,,,5894.0,5127.0,22560.8,9.442,4.4,80.0,77.0,9.6,39.2,12.7,0.0,,,,,139.0,120.0,,,498.0,,,19.0,,,,,,,,,,,,,0.0,,1.0,,1715529600.0,2.0,10.9,9.9,0.9,0.5,1022.2,2.9,6.1,237.0,0.0,1715478912.0,1715540864.0,0.125,,,0.08,5.0,0.59,33287.0,1.0,,,,,0.0,3.828,10027.6,,,,,,,,,,,,,,,,,""
11432716009,"May 17, 2024, 2:30:07 PM",Afternoon Ride,Ride,,6763,30.56,175.0,70,false,,,activities/12207534814.fit.gz,,,6763.0,5184.0,30565.4,12.632,5.896,152.0,142.0,18.2,48.6,10.5,0.0,,,,,175.0,139.0,,,684.0,,,70.0,,,,,,,,,,,,,0.0,,1.0,,1715954432.0,1.0,19.9,18.7,5.2,0.38,1023.4,2.5,5.5,287.0,0.0,1715910144.0,1715973632.0,0.375,,,0.0,1.0,0.02,32674.0,2.0,,,,,0.0,4.52,8573.1,,,,,,,,,,,,,,,,,""
11440433183,"May 18, 2024, 1:27:49 PM",Afternoon Ride,Ride,,6957,16.71,162.0,24,false,,,activities/12215487189.fit.gz,,,6957.0,4450.0,16713.5,13.4,3.756,75.0,58.0,-41.0,-14.0,44.9,0.1,,,,,162.0,123.0,,,508.0,,,24.0,,,,,,,,,,,,,0.0,,1.0,,1716037248.0,1.0,21.7,20.4,5.0,0.34,1018.3,3.5,7.6,246.0,0.0,1715996416.0,1716060160.0,0.375,,,0.0,1.0,0.04,35398.0,3.0,,,,,0.0,2.402,9153.4,,,,,,,,,,,,,,,,,""
11441280584,"May 18, 2024, 4:14:57 PM",Evening Ride,Ride,,3583,12.93,156.0,19,false,,,activities/12216360694.fit.gz,,,3583.0,2983.0,12936.5,8.583,4.337,81.0,35.0,15.6,39.6,22.8,0.0,,,,,156.0,127.0,,,364.0,,,19.0,,,,,,,,,,,,,0.0,,1.0,,1716048000.0,1.0,19.8,18.7,6.1,0.41,1016.2,2.8,5.8,225.0,0.0,1715996416.0,1716060160.0,0.375,,,0.0,1.0,0.02,34323.0,1.0,,,,,0.0,3.611,9162.5,,,,,,,,,,,,,,,,,""
11458094787,"May 20, 2024, 3:59:57 PM",Evening Workout,Workout,,3570,0,179.0,23,false,,,activities/12233745320.fit.gz,,,3570.0,3570.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,,,,,179.0,119.0,,,347.0,,,23.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
11473665822,"May 21, 2024, 3:21:13 PM",Evening Ride,Ride,,6829,16.96,143.0,14,false,,,activities/12249734287.fit.gz,,,6829.0,4484.0,16967.2,10.824,3.784,100.0,94.0,-88.0,-55.6,48.8,0.0,,,,,143.0,109.0,,,438.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.485,4585.3,,,,,,,,,,,,,,,,,""
11490665759,"May 24, 2024, 2:35:20 PM",Afternoon Workout,Workout,,5427,0,144.0,17,false,,,activities/12267247799.fit.gz,,,5427.0,5427.0,0.0,0.0,0.0,0.0,0.0,37.4,38.4,0.0,0.0,,,,,144.0,110.0,,,417.0,,,17.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
11496747121,"May 25, 2024, 3:26:10 PM",Evening Row,Rowing,,9565,"5,067",145.0,8,false,,,activities/12273530361.fit.gz,,,9565.0,3701.0,5067.1,2.245,1.369,38.3,38.9,-3.4,21.0,41.3,-0.1,,,34.0,23.0,145.0,95.0,,,314.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.53,5067.1,,,,,,,,,,,,,,,,,""
11502606294,"May 26, 2024, 8:37:17 AM",Lunch Ride,Ride,,1088,4.88,170.0,10,false,,,activities/12279589805.fit.gz,,,1088.0,1055.0,4884.4,7.694,4.63,32.0,21.0,15.2,31.2,8.0,0.3,,,,,170.0,133.0,,,150.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.489,1250.6,,,,,,,,,,,,,,,,,""
11502608349,"May 26, 2024, 11:13:25 AM",Afternoon Ride,Ride,,2483,8.02,144.0,7,false,,,activities/12279591892.fit.gz,,,2483.0,1805.0,8027.8,9.12,4.448,24.0,34.0,10.0,30.4,15.7,-0.1,,,,,144.0,117.0,,,200.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.233,1709.1,,,,,,,,,,,,,,,,,""
11503793500,"May 26, 2024, 3:22:41 PM",Evening Ride,Ride,,5063,27.79,167.0,34,false,,,activities/12280811615.fit.gz,,,5063.0,4700.0,27796.1,9.888,5.914,121.0,117.0,14.8,45.0,40.4,0.0,,,,,167.0,129.0,,,519.0,,,34.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.49,3461.0,,,,,,,,,,,,,,,,,""
11517118161,"May 28, 2024, 12:27:52 PM",Afternoon Workout,Workout,,3700,0,185.0,38,false,,,activities/12294561890.fit.gz,,,3700.0,3700.0,0.0,0.0,0.0,0.0,0.0,31.6,31.6,0.0,0.0,,,,,185.0,134.0,,,439.0,,,38.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
11517118882,"May 28, 2024, 2:16:09 PM",Afternoon Run,Run,,912,2.02,178.0,27,false,,,activities/12294562592.fit.gz,,,912.0,907.0,2020.6,4.622,2.228,0.0,3.0,30.6,35.2,8.8,-0.1,,,85.0,79.0,178.0,157.0,,,146.0,,,27.0,,,,,,,,,,,,,0.0,,1.0,2026.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.216,2020.6,,,,2388.0,,,,,2.235,,,,,,,,""
11541836627,"May 31, 2024, 2:11:28 PM",Afternoon Ride,Ride,,13096,18.90,144.0,14,false,,,activities/12320014087.fit.gz,,,13096.0,4472.0,18903.8,9.386,4.227,62.0,59.0,10.6,30.6,26.0,0.0,,,,,144.0,109.0,,,433.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.443,5114.5,,,,,,,,,,,,,,,,,""
11557800729,"Jun 2, 2024, 9:18:57 AM",Lunch Ride,Ride,,8327,26.39,172.0,34,false,,,activities/12336484071.fit.gz,,,8327.0,5297.0,26398.2,11.674,4.984,201.0,193.0,7.0,51.8,21.1,0.1,,,,,172.0,125.0,,,576.0,,,34.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.17,7931.1,,,,,,,,,,,,,,,,,""
11600842736,"Jun 7, 2024, 6:59:57 AM",Morning Workout,Workout,,3684,0,186.0,33,false,,,activities/12380712732.fit.gz,,,3684.0,3684.0,0.0,0.0,0.0,0.0,0.0,24.6,24.6,0.0,0.0,,,,,186.0,131.0,,,429.0,,,33.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
11604392861,"Jun 8, 2024, 2:19:27 PM",Afternoon Ride,Ride,,2748,7.13,131.0,5,false,,,activities/12384363410.fit.gz,,,2748.0,1942.0,7131.5,6.06,3.672,99.0,13.0,97.0,112.2,21.3,0.1,,,,,131.0,108.0,,,212.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.595,5654.5,,,,,,,,,,,,,,,,,""
11606050630,"Jun 8, 2024, 3:13:16 PM",Evening Ride,Ride,,9353,19.34,162.0,38,false,,,activities/12386069324.fit.gz,,,9353.0,6634.0,19347.4,12.699,2.916,45.0,32.0,-1.0,30.8,40.0,0.1,,,,,162.0,122.0,,,797.0,,,38.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.069,17869.1,,,,,,,,,,,,,,,,,""
11628775651,"Jun 11, 2024, 1:31:14 PM",Afternoon Workout,Workout,,4270,0,183.0,43,false,,,activities/12409502139.fit.gz,,,4270.0,4270.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,,,,,183.0,133.0,,,479.0,,,43.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
11660567209,"Jun 15, 2024, 2:06:39 PM",Afternoon Ride,Ride,,15038,39.42,158.0,45,false,,,activities/12442183628.fit.gz,,,15038.0,6972.0,39426.5,9.6,5.655,152.0,151.0,15.6,43.2,21.7,0.0,,,,,158.0,128.0,,,798.0,,,45.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.622,7245.7,,,,,,,,,,,,,,,,,""
11691901567,"Jun 18, 2024, 3:20:07 PM",Evening Ride,Ride,,7363,15.33,130.0,10,false,,,activities/12474489536.fit.gz,,,7363.0,3511.0,15332.3,8.038,4.367,53.0,49.0,-91.4,-79.2,24.1,0.0,,,,,130.0,109.0,,,305.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.082,4834.5,,,,,,,,,,,,,,,,,""
11714605857,"Jun 22, 2024, 12:05:28 PM",Afternoon Ride,Ride,,17489,54.91,151.0,41,false,,,activities/12497868487.fit.gz,,,17489.0,11374.0,54918.1,10.118,4.828,265.0,250.0,-36.6,1.6,25.4,0.0,,,,,151.0,114.0,,,1006.0,,,41.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.14,16593.5,,,,,,,,,,,,,,,,,""
11777757760,"Jun 30, 2024, 11:22:32 AM",Afternoon Row,Rowing,,6628,"5,084",140.0,11,false,,,activities/12562881284.fit.gz,,,6628.0,3786.0,5083.8,2.018,1.343,39.7,39.8,2.0,25.1,41.7,0.0,,,44.0,23.0,140.0,109.0,,,336.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.767,46.4,,,,,,,,,,,,,,,,,""
11791736279,"Jul 2, 2024, 4:03:16 PM",Evening Ride,Ride,,3113,17.59,172.0,43,false,,,activities/12577306024.fit.gz,,,3113.0,2799.0,17595.8,11.905,6.286,71.0,63.0,-90.8,-61.6,9.7,0.0,,,,,172.0,142.0,,,402.0,,,43.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.652,78.8,,,,,,,,,,,,,,,,,""
11839342181,"Jul 8, 2024, 1:29:36 PM",Afternoon Workout,Workout,,3654,0,186.0,41,false,,,activities/12626519993.fit.gz,,,3654.0,3654.0,0.0,0.0,0.0,0.0,0.0,19.6,19.6,0.0,0.0,,,,,186.0,136.0,,,473.0,,,41.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
11875134339,"Jul 9, 2024, 2:48:55 PM",Afternoon Ride,Ride,,6927,12.56,133.0,9,false,,,activities/12663498480.fit.gz,,,6927.0,3209.0,12560.3,7.91,3.914,46.0,42.0,8.8,26.8,7.0,0.0,,,,,133.0,109.0,,,321.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.813,5160.0,,,,,,,,,,,,,,,,,""
11875135197,"Jul 10, 2024, 2:47:09 PM",Afternoon Workout,Workout,,3393,0,176.0,28,false,,,activities/12663499371.fit.gz,,,3393.0,3393.0,0.0,0.0,0.0,0.0,0.0,15.8,20.6,0.0,0.0,,,,,176.0,133.0,,,404.0,,,28.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
11875138754,"Jul 12, 2024, 3:28:15 PM",Evening Ride,Ride,,8383,16.92,165.0,15,false,,,activities/12663502998.fit.gz,,,8383.0,3705.0,16924.6,9.632,4.568,55.0,56.0,10.8,31.4,9.2,0.0,,,,,165.0,117.0,,,390.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.019,4116.9,,,,,,,,,,,,,,,,,""
11877712148,"Jul 13, 2024, 11:59:38 AM",Afternoon Ride,Ride,,4974,23.06,152.0,24,false,,,activities/12666171015.fit.gz,,,4974.0,4380.0,23061.0,9.442,5.265,63.0,48.0,51.6,76.2,10.5,0.1,,,,,152.0,125.0,,,477.0,,,24.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.636,4271.4,,,,,,,,,,,,,,,,,""
11880240753,"Jul 13, 2024, 1:23:09 PM",Afternoon Ride,Ride,,18354,56.96,176.0,245,false,,,activities/12668789264.fit.gz,,,18354.0,12769.0,56961.1,11.284,4.461,262.0,260.0,61.2,92.8,24.5,0.0,,,,,176.0,147.0,,,1700.0,,,245.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.103,12112.7,,,,,,,,,,,,,,,,,""
11921965598,"Jul 17, 2024, 2:45:47 PM",Afternoon Workout,Workout,,3899,0,185.0,43,false,,,activities/12712010944.fit.gz,,,3899.0,3899.0,0.0,0.0,0.0,0.0,0.0,42.4,42.4,0.0,0.0,,,,,185.0,136.0,,,449.0,,,43.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
11938724254,"Jul 20, 2024, 5:32:16 PM",Evening Walk,Walk,,2881,3.81,132.0,7,false,,,activities/12729430513.fit.gz,,,2881.0,2459.0,3811.0,3.2,1.55,26.0,24.0,20.0,43.8,22.3,0.0,,,117.0,57.0,132.0,106.0,,,229.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.323,3357.0,,,,4598.0,,,,,,,,,,,,,""
11947187198,"Jul 21, 2024, 5:09:03 PM",Evening Row,Rowing,,3814,"5,100",124.0,8,false,,,activities/12738245932.fit.gz,,,3814.0,3687.0,5099.9,2.158,1.383,37.1,37.1,0.5,21.7,21.4,0.0,,,40.0,22.0,124.0,97.0,,,297.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.337,5100.0,,,,,,,,,,,,,,,,,""
11961295449,"Jul 23, 2024, 6:59:19 AM",Morning Ride,Ride,,16648,44.77,181.0,132,false,,,activities/12752898928.fit.gz,,,16648.0,10040.0,44773.1,13.404,4.459,448.0,422.0,32.8,68.2,18.3,0.0,,,,,181.0,137.0,,,1239.0,,,132.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.689,644.8,,,,,,,,,,,,,,,,,""
11968534686,"Jul 24, 2024, 5:29:17 AM",Morning Ride,Ride,,16440,44.14,158.0,44,false,,,activities/12760382141.fit.gz,,,16440.0,8599.0,44141.6,11.795,5.133,261.0,288.0,-0.4,26.8,18.5,0.0,,,,,158.0,122.0,,,937.0,,,44.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.685,243.0,,,,,,,,,,,,,,,,,""
11971883989,"Jul 24, 2024, 2:13:35 PM",Afternoon Ride,Ride,,16043,17.71,146.0,13,false,,,activities/12763837802.fit.gz,,,16043.0,3763.0,17711.6,9.812,4.707,113.0,102.0,5.8,26.4,49.0,0.1,,,,,146.0,112.0,,,426.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.104,332.8,,,,,,,,,,,,,,,,,""
11978869007,"Jul 25, 2024, 8:29:43 AM",Lunch Ride,Ride,,5689,25.15,152.0,19,false,,,activities/12771086842.fit.gz,,,5689.0,4643.0,25154.8,10.309,5.418,114.0,133.0,2.4,25.2,9.3,0.0,,,,,152.0,117.0,,,440.0,,,19.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.422,7703.9,,,,,,,,,,,,,,,,,""
11978870469,"Jul 25, 2024, 1:56:18 PM",Afternoon Ride,Ride,,6513,30.50,178.0,51,false,,,activities/12771088499.fit.gz,,,6513.0,5777.0,30506.9,13.666,5.281,249.0,246.0,3.0,38.6,13.2,0.0,,,,,178.0,132.0,,,637.0,,,51.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.684,508.0,,,,,,,,,,,,,,,,,""
12017798083,"Jul 29, 2024, 8:19:53 AM",Lunch Walk,Walk,,26253,12.81,173.0,62,false,,,activities/12811617489.fit.gz,,,26253.0,13585.0,12813.1,3.993,0.943,391.0,245.0,117.4,305.0,49.3,1.3,,,104.0,49.0,173.0,119.0,,,1439.0,,,62.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.488,11420.3,,,,20908.0,,,,,,,,,,,,,""
12034115725,"Jul 30, 2024, 7:51:33 AM",Morning Walk,Walk,,24846,13.66,153.0,47,false,,,activities/12828571382.fit.gz,,,24846.0,12742.0,13659.0,1.956,1.072,315.0,322.0,301.8,533.2,39.2,-0.5,,,106.0,51.0,153.0,113.0,,,1180.0,,,47.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.55,9637.1,,,,20962.0,,,,,,,,,,,,,""
12034127529,"Jul 31, 2024, 7:40:06 AM",Morning Walk,Walk,,24522,13.57,157.0,39,false,,,activities/12828583587.fit.gz,,,24522.0,12293.0,13577.2,3.445,1.104,150.0,394.0,58.6,174.2,43.9,-0.8,,,101.0,51.0,157.0,109.0,,,952.0,,,39.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.554,13577.2,,,,20608.0,,,,,,,,,,,,,""
12034136047,"Aug 1, 2024, 6:26:38 AM",Morning Walk,Walk,,11830,9.03,151.0,31,false,,,activities/12828592554.fit.gz,,,11830.0,8767.0,9032.6,2.082,1.03,116.0,116.0,65.8,107.6,48.1,-0.1,,,112.0,50.0,151.0,114.0,,,685.0,,,31.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.764,8990.1,,,,14204.0,,,,,,,,,,,,,""
12070156643,"Aug 5, 2024, 2:47:05 PM",Afternoon Workout,Workout,,3718,0,184.0,36,false,,,activities/12866220274.fit.gz,,,3718.0,3718.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0,0.0,,,,,184.0,131.0,,,414.0,,,36.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
12181062014,"Aug 17, 2024, 7:00:20 AM",Morning Workout,Workout,,3682,0,170.0,30,false,,,activities/12985734806.fit.gz,,,3682.0,3682.0,0.0,0.0,0.0,0.0,0.0,15.4,15.4,0.0,0.0,,,,,170.0,131.0,,,424.0,,,30.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
12181066222,"Aug 17, 2024, 4:53:57 PM",Evening Ride,Ride,,5965,13.17,141.0,10,false,,,activities/12985739356.fit.gz,,,5965.0,3078.0,13169.4,10.158,4.279,66.0,59.0,12.8,43.4,11.9,0.0,,,,,141.0,112.0,,,283.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.208,5610.9,,,,,,,,,,,,,,,,,""
12181066606,"Aug 18, 2024, 4:15:48 PM",Evening Run,Run,,721,1.95,189.0,17,false,,,activities/12985739753.fit.gz,,,721.0,721.0,1958.6,3.978,2.716,6.0,8.0,32.8,41.0,4.9,-0.1,,,90.0,84.0,189.0,151.0,,,119.0,,,17.0,,,,,,,,,,,,,0.0,,1.0,1964.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.716,1680.4,,,,2012.0,,,,,2.725,,,,,,,,""
12222698384,"Aug 19, 2024, 2:47:15 PM",Afternoon Workout,Workout,,3368,0,176.0,66,false,,,activities/13030387957.fit.gz,,,3368.0,3368.0,0.0,0.0,0.0,0.0,0.0,25.6,25.6,0.0,0.0,,,,,176.0,148.0,,,474.0,,,66.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
12223585947,"Aug 23, 2024, 3:51:47 PM",Evening Ride,Ride,,6104,17.54,139.0,16,false,,,activities/13031308074.fit.gz,,,6104.0,4851.0,17545.7,11.03,3.617,68.0,54.0,19.8,47.6,15.4,0.1,,,,,139.0,113.0,,,412.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.874,10377.3,,,,,,,,,,,,,,,,,""
12275789835,"Aug 25, 2024, 1:45:41 PM",Afternoon Ride,Ride,,3273,18.07,175.0,56,false,,,activities/13086369670.fit.gz,,,3273.0,3233.0,18073.6,10.766,5.59,100.0,104.0,-4.4,21.0,46.5,0.0,,,,,175.0,143.0,,,467.0,,,56.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.522,6631.5,,,,,,,,,,,,,,,,,""
12275790925,"Aug 26, 2024, 2:44:52 PM",Afternoon Workout,Workout,,3696,0,181.0,27,false,,,activities/13086370827.fit.gz,,,3696.0,3696.0,0.0,0.0,0.0,0.0,0.0,-19.8,-19.8,0.0,0.0,,,,,181.0,129.0,,,417.0,,,27.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
12283471801,"Aug 30, 2024, 3:29:29 PM",Evening Pilates,Workout,,913,0,110.0,2,false,,,activities/13094386602.fit.gz,,,913.0,913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,78.0,65.0,110.0,94.0,,,40.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,316.0,,,,,,""
12283472393,"Aug 30, 2024, 4:01:11 PM",Evening Run,Run,,1326,3.13,189.0,43,false,,,activities/13094387140.fit.gz,,,1326.0,1326.0,3132.6,3.498,2.362,21.0,19.0,26.8,45.6,10.2,0.1,,,93.0,81.0,189.0,158.0,,,233.0,,,43.0,,,,,,,,,,,,,0.0,,1.0,3166.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.362,0.0,,,,3570.0,,,,,2.388,,,,,,,,""
12318250529,"Sep 1, 2024, 1:59:58 PM",Afternoon Workout,Workout,,4424,0,182.0,73,false,,,activities/13132176028.fit.gz,,,4424.0,4424.0,0.0,0.0,0.0,0.0,0.0,22.8,22.8,0.0,0.0,,,,,182.0,141.0,,,595.0,,,73.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
12318250935,"Sep 2, 2024, 3:47:17 PM",Evening Workout,Workout,,3521,0,164.0,19,false,,,activities/13132176529.fit.gz,,,3521.0,3521.0,0.0,0.0,0.0,0.0,0.0,22.2,22.2,0.0,0.0,,,,,164.0,120.0,,,363.0,,,19.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
12343565223,"Sep 6, 2024, 4:03:20 PM",Evening Ride,Ride,,7382,22.37,147.0,16,false,,,activities/13160012914.fit.gz,,,7382.0,5340.0,22371.1,9.224,4.189,102.0,96.0,14.4,49.8,21.7,0.0,,,,,147.0,109.0,,,425.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.03,9473.6,,,,,,,,,,,,,,,,,""
12386338229,"Sep 9, 2024, 2:44:15 PM",Afternoon Workout,Workout,,3742,0,171.0,15,false,,,activities/13205752166.fit.gz,,,3742.0,3742.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,0.0,0.0,,,,,171.0,115.0,,,349.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
12405405493,"Sep 14, 2024, 7:13:03 AM",Morning Workout,Workout,,2576,0,157.0,10,false,,,activities/13226253081.fit.gz,,,2576.0,2576.0,0.0,0.0,0.0,0.0,0.0,53.6,53.6,0.0,0.0,,,,,157.0,119.0,,,269.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
