Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
12289036321,"Aug 18, 2024, 4:15:58 PM",Evening Run,Run,,720,2.08,,,false,,,activities/13100211158.fit.gz,,,720.0,720.0,2080.0,3.563,2.889,8.0,8.0,7.6,18.4,3.4,-0.1,,,80.0,76.0,,,,,157.0,,,,,,,,,,,,,,,,0.0,,1.0,2089.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.889,1782.4,,,,1828.0,,,,,2.902,,,,,,,,""
12289036328,"Jun 5, 2024, 3:57:54 PM",Evening Run,Run,,921,2.19,,,false,,,activities/13100211017.fit.gz,,,921.0,918.0,2195.8,3.668,2.392,11.0,9.0,39.4,50.8,13.2,0.0,,,78.0,73.0,,,,,175.0,,,,,,,,,,,,,,,,0.0,,1.0,2223.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.384,1877.8,,,,2216.0,,,,,2.422,,,,,,,,""
12289036330,"Aug 17, 2024, 2:09:23 PM",Afternoon Ride,Ride,,623,2.80,,,false,,,activities/13100211181.fit.gz,,,623.0,623.0,2806.5,7.05,4.505,13.0,10.0,-6.4,5.2,6.0,0.2,,,,,,,,,81.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.505,843.7,,,,,,,,,,,,,,,,,""
12289036371,"Jun 4, 2024, 3:28:19 PM",Evening Ride,Ride,,6936,9.10,,,false,,,activities/13100211121.fit.gz,,,6936.0,1768.0,9102.8,7.806,5.149,33.0,36.0,-3.2,19.2,36.1,0.0,,,,,,,,,229.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.312,4015.5,,,,,,,,,,,,,,,,,""
12289036372,"Aug 1, 2024, 6:25:36 AM",Morning Hike,Hike,,11889,9.19,,,false,,,activities/13100211115.fit.gz,,,11889.0,9026.0,9197.1,2.657,1.019,113.0,117.0,159.0,199.6,47.4,0.0,,,80.0,50.0,,,,,1038.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.774,9165.6,,,,12300.0,,,,,,,12300.0,,,,,,""
12289036384,"Aug 23, 2024, 3:51:46 PM",Evening Ride,Ride,,6085,17.45,,,false,,,activities/13100211054.fit.gz,,,6085.0,4781.0,17449.0,11.04,3.65,74.0,71.0,3.8,30.2,19.8,0.0,,,,,,,,,473.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.868,10368.9,,,,,,,,,,,,,,,,,""
12289036388,"Jul 26, 2024, 4:11:24 PM",Evening Ride,Ride,,789,3.01,,,false,,,activities/13100211192.fit.gz,,,789.0,746.0,3013.1,7.242,4.039,18.0,22.0,-0.6,16.2,11.9,-0.1,,,,,,,,,93.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.819,888.1,,,,,,,,,,,,,,,,,""
12289036391,"Aug 22, 2024, 2:08:16 PM",Afternoon Run,Run,,1382,3.65,,,false,,,activities/13100211226.fit.gz,,,1382.0,1382.0,3655.2,3.604,2.645,22.0,20.0,4.8,27.2,15.8,0.1,,,79.0,76.0,,,,,290.0,,,,,,,,,,,,,,,,0.0,,1.0,3696.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.645,2167.8,,,,3446.0,,,,,2.675,,,,,,,,""
12289036397,"Aug 5, 2024, 7:19:09 AM",Morning Walk,Walk,,1094,0.70,,,false,,,activities/13100211236.fit.gz,,,1094.0,699.0,699.3,1.753,1.0,5.0,0.0,796.4,802.0,26.3,0.7,,,60.0,48.0,,,,,118.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.639,0.0,,,,1064.0,,,,,,,,,,,,,""
12289036398,"Jun 8, 2024, 2:19:14 PM",Afternoon Ride,Ride,,12580,25.61,,,false,,,activities/13100211139.fit.gz,,,12580.0,7892.0,25618.4,7.682,3.246,53.0,48.0,-5.4,17.6,39.3,0.0,,,,,,,,,852.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.036,22378.9,,,,,,,,,,,,,,,,,""
12289036433,"Jul 30, 2024, 7:52:17 AM",Morning Hike,Hike,,15097,8.91,,,false,,,activities/13100211202.fit.gz,,,15097.0,8045.0,8914.4,1.545,1.108,226.0,91.0,346.8,512.0,27.0,1.6,,,79.0,51.0,,,,,998.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.59,5007.2,,,,11394.0,,,,,,,11394.0,,,,,,""
12289036456,"Jul 9, 2024, 2:48:34 PM",Afternoon Ride,Ride,,6888,12.32,,,false,,,activities/13100211300.fit.gz,,,6888.0,2896.0,12322.4,7.794,4.255,49.0,48.0,0.2,17.0,30.3,0.0,,,,,,,,,281.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.789,4978.6,,,,,,,,,,,,,,,,,""
12289036609,"Jul 8, 2024, 4:07:47 PM",Evening Weight Training,Weight Training,,787,0,,,false,,,activities/13100211419.fit.gz,,,787.0,787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,71.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,98.0,,,,,,""
12289036616,"Jul 17, 2024, 11:18:01 AM",Afternoon Run,Run,,721,1.96,,,false,,,activities/13100211363.fit.gz,,,721.0,721.0,1959.3,3.641,2.718,14.0,6.0,8.2,18.8,7.0,0.3,,,78.0,76.0,,,,,152.0,,,,,,,,,,,,,,,,0.0,,1.0,2000.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.718,1321.2,,,,1814.0,,,,,2.774,,,,,,,,""
12289036664,"May 31, 2024, 2:11:25 PM",Afternoon Ride,Ride,,9389,13.83,,,false,,,activities/13100211350.fit.gz,,,9389.0,3296.0,13833.7,7.894,4.197,46.0,55.0,-1.6,20.6,39.1,0.0,,,,,,,,,334.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.473,5482.6,,,,,,,,,,,,,,,,,""
12289036684,"Jul 29, 2024, 1:15:28 PM",Afternoon Hike,Hike,,8475,6.06,,,false,,,activities/13100211314.fit.gz,,,8475.0,6193.0,6064.5,2.456,0.979,246.0,84.0,164.0,350.8,44.7,2.8,,,79.0,49.0,,,,,962.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.716,5455.5,,,,9410.0,,,,,,,9410.0,,,,,,""
12289036685,"Aug 17, 2024, 4:53:59 PM",Evening Ride,Ride,,5957,13.24,,,false,,,activities/13100211479.fit.gz,,,5957.0,3044.0,13243.2,10.784,4.351,76.0,70.0,0.8,30.2,16.8,0.0,,,,,,,,,343.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.223,5542.8,,,,,,,,,,,,,,,,,""
12289037580,"Feb 20, 2024, 11:45:48 AM",Afternoon Ride,Ride,,7930,15.63,,,false,,,activities/13100212433.fit.gz,,,7930.0,4248.0,15632.2,7.818,3.68,148.0,150.0,215.8,303.2,40.8,-0.1,,,,,,,,,755.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.971,14809.9,,,,,,,,,,,,,,,,,""
12289037663,"Jan 28, 2024, 2:49:57 PM",Afternoon Workout,Workout,,313,0,,,false,,,activities/13100212516.fit.gz,,,313.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,27.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,54.0,,,,,,""
12289037696,"Feb 21, 2024, 11:33:26 AM",Afternoon Nordic Ski,Nordic Ski,,3556,4.98,,,false,,,activities/13100212465.fit.gz,,,3556.0,2315.0,4986.2,10.7,2.154,42.0,48.0,218.6,253.6,40.8,-0.1,,,,,,,,,590.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.402,4365.7,,,,,,,,,,,814.0,,,,,,""
12289037797,"Feb 11, 2024, 2:00:37 PM",Afternoon HIIT,Workout,,1307,0,,,false,,,activities/13100212734.fit.gz,,,1307.0,1307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,173.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,364.0,,,,,,""
12289038109,"Feb 20, 2024, 2:55:19 PM",Afternoon Ride,Ride,,832,2.03,,,false,,,activities/13100212870.fit.gz,,,832.0,604.0,2038.3,8.56,3.375,10.0,7.0,219.6,227.0,7.9,0.1,,,,,,,,,119.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.45,514.0,,,,,,,,,,,,,,,,,""
12289038318,"Feb 26, 2024, 4:51:57 AM",Morning Ride,Ride,,662,2.19,,,false,,,activities/13100213218.fit.gz,,,662.0,519.0,2190.7,6.073,4.221,12.0,12.0,-0.4,11.4,4.3,0.0,,,,,,,,,127.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.309,600.6,,,,,,,,,,,,,,,,,""
12289038327,"Feb 19, 2024, 1:49:36 PM",Afternoon Walk,Walk,,4090,2.54,,,false,,,activities/13100213211.fit.gz,,,4090.0,2163.0,2545.8,2.337,1.177,11.0,4.0,219.6,233.0,37.7,0.3,,,57.0,54.0,,,,,318.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.622,262.5,,,,4016.0,,,,,,,,,,,,,""
12289038452,"Feb 26, 2024, 12:59:36 PM",Afternoon Ride,Ride,,568,2.34,,,false,,,activities/13100213302.fit.gz,,,568.0,552.0,2343.1,6.12,4.245,12.0,12.0,0.2,11.2,13.2,0.0,,,,,,,,,90.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.125,590.7,,,,,,,,,,,,,,,,,""
12289038481,"Feb 21, 2024, 10:21:37 AM",Lunch Nordic Ski,Nordic Ski,,2189,2.59,,,false,,,activities/13100213272.fit.gz,,,2189.0,1342.0,2590.0,5.184,1.93,6.0,6.0,218.4,223.8,13.4,0.0,,,,,,,,,334.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.183,2465.2,,,,,,,,,,,298.0,,,,,,""
12289038493,"Feb 20, 2024, 9:34:03 AM",Lunch Ride,Ride,,5783,10.84,,,false,,,activities/13100213326.fit.gz,,,5783.0,3473.0,10848.3,7.22,3.124,168.0,163.0,213.6,363.4,47.8,0.0,,,,,,,,,618.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.876,10792.6,,,,,,,,,,,,,,,,,""
12289038513,"Feb 19, 2024, 11:03:05 AM",Afternoon Hike,Hike,,9908,4.50,,,false,,,activities/13100213273.fit.gz,,,9908.0,5130.0,4507.5,7.441,0.879,193.0,220.0,227.6,449.8,46.7,-0.2,,,80.0,50.0,,,,,841.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.455,0.0,,,,7806.0,,,,,,,7806.0,,,,,,""
12289065547,"Apr 25, 2024, 4:12:43 PM",Evening HIIT,Workout,,1213,0,150.0,6,false,,,activities/13100241641.fit.gz,,,1213.0,1213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,150.0,127.0,,,188.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,84.0,,,,,,""
12289065549,"May 20, 2024, 3:48:40 PM",Evening HIIT,Workout,,1050,0,150.0,5,false,,,activities/13100241734.fit.gz,,,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,150.0,125.0,,,158.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,36.0,,,,,,""
12289065623,"May 11, 2024, 4:10:24 PM",Evening Ride,Ride,,4480,13.21,159.0,27,false,,,activities/13100241690.fit.gz,,,4480.0,3197.0,13213.6,9.197,4.133,71.0,64.0,-7.4,17.8,34.6,0.1,,,,,159.0,131.0,,,471.0,,,27.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.949,5755.9,,,,,,,,,,,,,,,,,""
12289065716,"Mar 23, 2024, 12:12:22 PM",Afternoon Ride,Ride,,1016,3.52,136.0,3,false,,,activities/13100241835.fit.gz,,,1016.0,843.0,3521.4,5.627,4.177,7.0,9.0,-3.8,7.2,11.7,0.0,,,,,136.0,122.0,,,142.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.466,1470.5,,,,,,,,,,,,,,,,,""
12289065734,"May 8, 2024, 1:38:11 PM",Afternoon Ride,Ride,,1046,5.02,145.0,5,false,,,activities/13100241883.fit.gz,,,1046.0,1006.0,5023.7,6.415,4.994,7.0,18.0,-2.6,9.2,43.8,-0.2,,,,,145.0,126.0,,,160.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.803,846.9,,,,,,,,,,,,,,,,,""
12289065772,"Mar 30, 2024, 3:10:52 PM",Afternoon Ride,Ride,,7426,24.77,148.0,26,false,,,activities/13100241788.fit.gz,,,7426.0,5879.0,24774.9,8.86,4.214,100.0,101.0,-7.0,25.4,18.1,0.0,,,,,148.0,122.0,,,783.0,,,26.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.336,2310.2,,,,,,,,,,,,,,,,,""
12289065853,"May 23, 2024, 2:36:09 PM",Afternoon HIIT,Workout,,948,0,158.0,4,false,,,activities/13100242030.fit.gz,,,948.0,948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,158.0,122.0,,,137.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,58.0,,,,,,""
12289065855,"Apr 14, 2024, 4:50:00 PM",Evening Workout,Workout,,914,0,165.0,4,false,,,activities/13100241994.fit.gz,,,914.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,165.0,122.0,,,133.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,296.0,,,,,,""
12289065871,"May 6, 2024, 4:00:40 PM",Evening HIIT,Workout,,1117,0,148.0,4,false,,,activities/13100242063.fit.gz,,,1117.0,1117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,148.0,118.0,,,150.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,144.0,,,,,,""
12289065882,"May 25, 2024, 6:28:21 PM",Night Ride,Ride,,944,4.27,128.0,3,false,,,activities/13100241945.fit.gz,,,944.0,944.0,4270.1,7.912,4.523,23.0,14.0,-0.4,17.0,6.3,0.2,,,,,128.0,112.0,,,115.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.523,2190.6,,,,,,,,,,,,,,,,,""
12289065901,"Mar 31, 2024, 3:40:33 PM",Evening Ride,Ride,,1309,4.91,141.0,4,false,,,activities/13100242002.fit.gz,,,1309.0,1162.0,4915.6,8.272,4.23,17.0,29.0,2.4,17.6,44.9,-0.2,,,,,141.0,118.0,,,171.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.755,1439.4,,,,,,,,,,,,,,,,,""
12289065906,"Mar 23, 2024, 11:09:36 AM",Afternoon Walk,Walk,,3667,2.80,128.0,7,false,,,activities/13100241956.fit.gz,,,3667.0,3159.0,2800.7,1.683,0.887,22.0,43.0,3.2,29.0,14.5,-0.8,,,80.0,47.0,128.0,99.0,,,253.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.764,2801.1,,,,4704.0,,,,,,,,,,,,,""
12289065917,"May 8, 2024, 4:01:38 PM",Evening Ride,Ride,,1073,4.97,138.0,4,false,,,activities/13100242090.fit.gz,,,1073.0,1048.0,4970.8,7.012,4.743,17.0,7.0,-4.2,7.2,15.4,0.2,,,,,138.0,122.0,,,154.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.633,200.1,,,,,,,,,,,,,,,,,""
12289065919,"Mar 23, 2024, 8:59:48 AM",Morning Ride,Ride,,1662,5.22,142.0,5,false,,,activities/13100242091.fit.gz,,,1662.0,1405.0,5226.0,6.898,3.72,24.0,29.0,-3.0,11.0,24.5,-0.1,,,,,142.0,117.0,,,209.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.144,2472.6,,,,,,,,,,,,,,,,,""
12289065931,"Apr 30, 2024, 8:35:37 PM",Night Ride,Ride,,4180,17.28,130.0,14,false,,,activities/13100242053.fit.gz,,,4180.0,4042.0,17281.2,7.601,4.275,56.0,70.0,2.6,29.2,20.8,-0.1,,,,,130.0,117.0,,,453.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.134,3700.5,,,,,,,,,,,,,,,,,""
12289065947,"Apr 9, 2024, 3:21:14 PM",Evening Ride,Ride,,8532,18.39,144.0,18,false,,,activities/13100242048.fit.gz,,,8532.0,4468.0,18395.6,7.268,4.117,71.0,75.0,-2.8,16.0,32.3,0.0,,,,,144.0,119.0,,,588.0,,,18.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.156,6333.0,,,,,,,,,,,,,,,,,""
12289066011,"May 2, 2024, 3:26:06 PM",Evening HIIT,Workout,,909,0,149.0,4,false,,,activities/13100242131.fit.gz,,,909.0,909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,149.0,126.0,,,141.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,54.0,,,,,,""
12289066016,"Apr 22, 2024, 1:17:56 PM",Afternoon Workout,Workout,,638,0,144.0,2,false,,,activities/13100242195.fit.gz,,,638.0,638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,144.0,123.0,,,94.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,228.0,,,,,,""
12289066024,"Apr 5, 2024, 1:52:23 PM",Afternoon HIIT,Workout,,1023,0,179.0,8,false,,,activities/13100242238.fit.gz,,,1023.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,179.0,133.0,,,165.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,36.0,,,,,,""
12289066039,"May 17, 2024, 4:34:44 PM",Evening HIIT,Workout,,1221,0,158.0,5,false,,,activities/13100242206.fit.gz,,,1221.0,1221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,158.0,122.0,,,176.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,120.0,,,,,,""
12289066040,"May 5, 2024, 8:17:12 AM",Lunch HIIT,Workout,,4845,0,131.0,11,false,,,activities/13100242100.fit.gz,,,4845.0,4845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,131.0,96.0,,,352.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,220.0,,,,,,""
12289066042,"Apr 29, 2024, 3:35:24 PM",Evening HIIT,Workout,,1234,0,163.0,9,false,,,activities/13100242202.fit.gz,,,1234.0,1234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,163.0,130.0,,,198.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,154.0,,,,,,""
12289066048,"May 5, 2024, 5:00:31 PM",Evening Walk,Walk,,600,0.91,109.0,1,false,,,activities/13100242175.fit.gz,,,600.0,600.0,912.8,2.137,1.521,4.0,2.0,13.2,18.8,5.0,0.2,,,56.0,55.0,109.0,96.0,,,59.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.521,0.0,,,,1088.0,,,,,,,,,,,,,""
12289066059,"May 26, 2024, 8:37:12 AM",Lunch Ride,Ride,,1081,4.83,136.0,3,false,,,activities/13100242117.fit.gz,,,1081.0,1049.0,4837.2,7.099,4.611,33.0,24.0,3.4,21.4,9.1,0.3,,,,,136.0,110.0,,,126.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.475,1264.6,,,,,,,,,,,,,,,,,""
12289066066,"May 25, 2024, 3:24:56 PM",Evening Row,Rowing,,2273,"2,789",164.0,5,false,,,activities/13100242122.fit.gz,,,2273.0,2075.0,2788.5,2.163,1.344,10.5,29.8,0.4,20.1,33.8,-0.7,,,71.0,27.0,164.0,101.0,,,188.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.227,2789.2,,,,,,,,,,,,,,,,,""
12289066080,"May 23, 2024, 4:32:07 PM",Evening Ride,Ride,,4624,5.93,124.0,4,false,,,activities/13100242160.fit.gz,,,4624.0,1413.0,5937.9,8.024,4.202,35.0,32.0,1.2,15.4,43.1,0.1,,,,,124.0,106.0,,,159.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.284,2556.2,,,,,,,,,,,,,,,,,""
12289066092,"May 15, 2024, 3:29:14 PM",Evening Ride,Ride,,3768,14.71,142.0,15,false,,,activities/13100242139.fit.gz,,,3768.0,3268.0,14712.5,8.363,4.502,104.0,79.0,-7.4,11.2,12.4,0.0,,,,,142.0,123.0,,,440.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.905,7167.6,,,,,,,,,,,,,,,,,""
12289066094,"Apr 30, 2024, 2:10:53 PM",Afternoon Ride,Ride,,4176,18.46,145.0,13,false,,,activities/13100242166.fit.gz,,,4176.0,3808.0,18463.8,8.486,4.849,139.0,61.0,2.8,25.0,10.2,0.1,,,,,145.0,119.0,,,471.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.421,3582.5,,,,,,,,,,,,,,,,,""
12289066095,"May 25, 2024, 5:35:56 PM",Evening Row,Rowing,,1682,"2,280",137.0,3,false,,,activities/13100242096.fit.gz,,,1682.0,1607.0,2280.1,2.054,1.419,26.1,7.1,-2.0,18.2,45.6,0.9,,,62.0,27.0,137.0,89.0,,,117.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.356,0.0,,,,,,,,,,,,,,,,,""
12289066115,"Apr 18, 2024, 2:45:12 PM",Afternoon Weight Training,Weight Training,,891,0,137.0,3,false,,,activities/13100242281.fit.gz,,,891.0,891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,137.0,117.0,,,118.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,312.0,,,,,,""
12289066123,"May 4, 2024, 5:38:58 PM",Evening Ride,Ride,,1082,5.05,137.0,4,false,,,activities/13100242308.fit.gz,,,1082.0,1082.0,5054.0,7.694,4.671,17.0,14.0,-1.2,8.4,18.9,0.1,,,,,137.0,126.0,,,165.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.671,928.1,,,,,,,,,,,,,,,,,""
12289066128,"Apr 3, 2024, 3:31:45 PM",Evening HIIT,Workout,,1002,0,175.0,10,false,,,activities/13100242303.fit.gz,,,1002.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,175.0,133.0,,,162.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,28.0,,,,,,""
12289066170,"Mar 23, 2024, 9:28:42 AM",Lunch Walk,Walk,,3778,2.88,116.0,7,false,,,activities/13100242267.fit.gz,,,3778.0,3255.0,2882.7,1.86,0.886,44.0,20.0,5.6,34.4,26.0,0.8,,,94.0,48.0,116.0,96.0,,,263.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.763,2882.7,,,,4878.0,,,,,,,,,,,,,""
